id	source_pr	source_head	path	hunk_header	disposition	child_ids	rationale	owning_test
139-H098	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/components/QuotaBars.tsx	@@ -44,0 +189 @@ function QuotaRow({ label, percent, resetAt, threshold, t }: {	rewrite	070	Build bounded quota rows and usage rendering on the phase-020 contract.	bun test tests/rate-limit-reset-credits.test.ts && bun run --cwd gui build
139-H099	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/components/QuotaBars.tsx	@@ -46,2 +191,4 @@ function QuotaRow({ label, percent, resetAt, threshold, t }: {	rewrite	070	Build bounded quota rows and usage rendering on the phase-020 contract.	bun test tests/rate-limit-reset-credits.test.ts && bun run --cwd gui build
139-H100	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/components/QuotaBars.tsx	@@ -49 +196 @@ function QuotaRow({ label, percent, resetAt, threshold, t }: {	rewrite	070	Build bounded quota rows and usage rendering on the phase-020 contract.	bun test tests/rate-limit-reset-credits.test.ts && bun run --cwd gui build
139-H101	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/components/QuotaBars.tsx	@@ -54,2 +201,9 @@ function QuotaRow({ label, percent, resetAt, threshold, t }: {	rewrite	070	Build bounded quota rows and usage rendering on the phase-020 contract.	bun test tests/rate-limit-reset-credits.test.ts && bun run --cwd gui build
139-H102	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/components/QuotaBars.tsx	@@ -60,2 +214,32 @@ function QuotaRow({ label, percent, resetAt, threshold, t }: {	rewrite	070	Build bounded quota rows and usage rendering on the phase-020 contract.	bun test tests/rate-limit-reset-credits.test.ts && bun run --cwd gui build
139-H103	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/components/QuotaBars.tsx	@@ -64 +248 @@ function clampPercent(value: number): number {	rewrite	070	Build bounded quota rows and usage rendering on the phase-020 contract.	bun test tests/rate-limit-reset-credits.test.ts && bun run --cwd gui build
139-H104	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/components/QuotaBars.tsx	@@ -69 +253,2 @@ function formatResetAt(resetAt: number | undefined, t: TFn): { day: string; time	rewrite	070	Build bounded quota rows and usage rendering on the phase-020 contract.	bun test tests/rate-limit-reset-credits.test.ts && bun run --cwd gui build
139-H105	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/components/QuotaBars.tsx	@@ -74 +259 @@ function formatResetAt(resetAt: number | undefined, t: TFn): { day: string; time	rewrite	070	Build bounded quota rows and usage rendering on the phase-020 contract.	bun test tests/rate-limit-reset-credits.test.ts && bun run --cwd gui build
139-H106	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/components/QuotaBars.tsx	@@ -76,0 +262,44 @@ function formatResetAt(resetAt: number | undefined, t: TFn): { day: string; time	rewrite	070	Build bounded quota rows and usage rendering on the phase-020 contract.	bun test tests/rate-limit-reset-credits.test.ts && bun run --cwd gui build
139-H107	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/de.ts	@@ -11,0 +12 @@ export const de = {	rewrite	100	Ordinary locale/copy hunk has one final integration owner.	bun run --cwd gui lint
139-H108	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/de.ts	@@ -12,0 +14 @@ export const de = {	rewrite	100	Ordinary locale/copy hunk has one final integration owner.	bun run --cwd gui lint
139-H109	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/de.ts	@@ -341,0 +344,12 @@ export const de = {	rewrite	100	Ordinary locale/copy hunk has one final integration owner.	bun run --cwd gui lint
139-H110	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/de.ts	@@ -343 +357,3 @@ export const de = {	rewrite	100	Ordinary locale/copy hunk has one final integration owner.	bun run --cwd gui lint
139-H111	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/de.ts	@@ -361 +377,2 @@ export const de = {	rewrite	100	Ordinary locale/copy hunk has one final integration owner.	bun run --cwd gui lint
139-H112	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/de.ts	@@ -369,0 +387 @@ export const de = {	rewrite	100	Ordinary locale/copy hunk has one final integration owner.	bun run --cwd gui lint
139-H113	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/de.ts	@@ -383 +401 @@ export const de = {	rewrite	100	Ordinary locale/copy hunk has one final integration owner.	bun run --cwd gui lint
139-H114	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/de.ts	@@ -387 +405,6 @@ export const de = {	rewrite	100	Ordinary locale/copy hunk has one final integration owner.	bun run --cwd gui lint
139-H115	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/de.ts	@@ -527 +550 @@ export const de = {	rewrite	100	Ordinary locale/copy hunk has one final integration owner.	bun run --cwd gui lint
139-H116	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/de.ts	@@ -529 +552,21 @@ export const de = {	rewrite	100	Ordinary locale/copy hunk has one final integration owner.	bun run --cwd gui lint
139-H117	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/de.ts	@@ -532,0 +576 @@ export const de = {	rewrite	100	Ordinary locale/copy hunk has one final integration owner.	bun run --cwd gui lint
139-H118	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/de.ts	@@ -540 +584 @@ export const de = {	rewrite	100	Ordinary locale/copy hunk has one final integration owner.	bun run --cwd gui lint
139-H119	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/de.ts	@@ -542 +586 @@ export const de = {	rewrite	100	Ordinary locale/copy hunk has one final integration owner.	bun run --cwd gui lint
139-H120	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/de.ts	@@ -552 +595,0 @@ export const de = {	rewrite	100	Ordinary locale/copy hunk has one final integration owner.	bun run --cwd gui lint
139-H121	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/de.ts	@@ -554,0 +598,243 @@ export const de = {	rewrite-fanout	003/LOCALE	Large mixed locale hunk is accounted only by the key-prefix sub-ledger.	bun run --cwd gui lint
139-H122	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/en.ts	@@ -13,0 +14 @@ export const en = {	rewrite	100	Ordinary locale/copy hunk has one final integration owner.	bun run --cwd gui lint
139-H123	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/en.ts	@@ -14,0 +16 @@ export const en = {	rewrite	100	Ordinary locale/copy hunk has one final integration owner.	bun run --cwd gui lint
139-H124	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/en.ts	@@ -369,0 +372,15 @@ export const en = {	rewrite	100	Ordinary locale/copy hunk has one final integration owner.	bun run --cwd gui lint
139-H125	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/en.ts	@@ -371 +388,3 @@ export const en = {	rewrite	100	Ordinary locale/copy hunk has one final integration owner.	bun run --cwd gui lint
139-H126	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/en.ts	@@ -396 +415,21 @@ export const en = {	rewrite	100	Ordinary locale/copy hunk has one final integration owner.	bun run --cwd gui lint
139-H127	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/en.ts	@@ -399,0 +439 @@ export const en = {	rewrite	100	Ordinary locale/copy hunk has one final integration owner.	bun run --cwd gui lint
139-H128	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/en.ts	@@ -407 +447 @@ export const en = {	rewrite	100	Ordinary locale/copy hunk has one final integration owner.	bun run --cwd gui lint
139-H129	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/en.ts	@@ -424,0 +465 @@ export const en = {	rewrite	100	Ordinary locale/copy hunk has one final integration owner.	bun run --cwd gui lint
139-H130	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/en.ts	@@ -432,0 +474 @@ export const en = {	rewrite	100	Ordinary locale/copy hunk has one final integration owner.	bun run --cwd gui lint
139-H131	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/en.ts	@@ -435,0 +478,19 @@ export const en = {	rewrite	100	Ordinary locale/copy hunk has one final integration owner.	bun run --cwd gui lint
139-H132	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/en.ts	@@ -446 +507 @@ export const en = {	rewrite	100	Ordinary locale/copy hunk has one final integration owner.	bun run --cwd gui lint
139-H133	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/en.ts	@@ -450,2 +511,6 @@ export const en = {	rewrite	100	Ordinary locale/copy hunk has one final integration owner.	bun run --cwd gui lint
139-H134	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/en.ts	@@ -575,0 +641,221 @@ export const en = {	rewrite-fanout	003/LOCALE	Large mixed locale hunk is accounted only by the key-prefix sub-ledger.	bun run --cwd gui lint
139-H135	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/ko.ts	@@ -13,0 +14 @@ export const ko: Record<TKey, string> = {	rewrite	100	Ordinary locale/copy hunk has one final integration owner.	bun run --cwd gui lint
139-H136	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/ko.ts	@@ -14,0 +16 @@ export const ko: Record<TKey, string> = {	rewrite	100	Ordinary locale/copy hunk has one final integration owner.	bun run --cwd gui lint
139-H137	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/ko.ts	@@ -358,0 +361,12 @@ export const ko: Record<TKey, string> = {	rewrite	100	Ordinary locale/copy hunk has one final integration owner.	bun run --cwd gui lint
139-H138	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/ko.ts	@@ -360 +374,3 @@ export const ko: Record<TKey, string> = {	rewrite	100	Ordinary locale/copy hunk has one final integration owner.	bun run --cwd gui lint
139-H139	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/ko.ts	@@ -378,0 +395 @@ export const ko: Record<TKey, string> = {	rewrite	100	Ordinary locale/copy hunk has one final integration owner.	bun run --cwd gui lint
139-H140	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/ko.ts	@@ -386,0 +404 @@ export const ko: Record<TKey, string> = {	rewrite	100	Ordinary locale/copy hunk has one final integration owner.	bun run --cwd gui lint
139-H141	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/ko.ts	@@ -400 +418 @@ export const ko: Record<TKey, string> = {	rewrite	100	Ordinary locale/copy hunk has one final integration owner.	bun run --cwd gui lint
139-H142	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/ko.ts	@@ -404 +422,6 @@ export const ko: Record<TKey, string> = {	rewrite	100	Ordinary locale/copy hunk has one final integration owner.	bun run --cwd gui lint
139-H143	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/ko.ts	@@ -549 +572,21 @@ export const ko: Record<TKey, string> = {	rewrite	100	Ordinary locale/copy hunk has one final integration owner.	bun run --cwd gui lint
139-H144	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/ko.ts	@@ -552,0 +596 @@ export const ko: Record<TKey, string> = {	rewrite	100	Ordinary locale/copy hunk has one final integration owner.	bun run --cwd gui lint
139-H145	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/ko.ts	@@ -560 +604 @@ export const ko: Record<TKey, string> = {	rewrite	100	Ordinary locale/copy hunk has one final integration owner.	bun run --cwd gui lint
139-H146	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/ko.ts	@@ -572 +615,0 @@ export const ko: Record<TKey, string> = {	rewrite	100	Ordinary locale/copy hunk has one final integration owner.	bun run --cwd gui lint
139-H147	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/ko.ts	@@ -574,0 +618,243 @@ export const ko: Record<TKey, string> = {	rewrite-fanout	003/LOCALE	Large mixed locale hunk is accounted only by the key-prefix sub-ledger.	bun run --cwd gui lint
139-H148	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/zh.ts	@@ -13,0 +14 @@ export const zh: Record<TKey, string> = {	rewrite	100	Ordinary locale/copy hunk has one final integration owner.	bun run --cwd gui lint
139-H149	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/zh.ts	@@ -14,0 +16 @@ export const zh: Record<TKey, string> = {	rewrite	100	Ordinary locale/copy hunk has one final integration owner.	bun run --cwd gui lint
139-H150	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/zh.ts	@@ -358,0 +361,12 @@ export const zh: Record<TKey, string> = {	rewrite	100	Ordinary locale/copy hunk has one final integration owner.	bun run --cwd gui lint
139-H151	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/zh.ts	@@ -360,0 +375,2 @@ export const zh: Record<TKey, string> = {	rewrite	100	Ordinary locale/copy hunk has one final integration owner.	bun run --cwd gui lint
139-H152	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/zh.ts	@@ -378,0 +395 @@ export const zh: Record<TKey, string> = {	rewrite	100	Ordinary locale/copy hunk has one final integration owner.	bun run --cwd gui lint
139-H153	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/zh.ts	@@ -386,0 +404 @@ export const zh: Record<TKey, string> = {	rewrite	100	Ordinary locale/copy hunk has one final integration owner.	bun run --cwd gui lint
139-H154	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/zh.ts	@@ -400 +418 @@ export const zh: Record<TKey, string> = {	rewrite	100	Ordinary locale/copy hunk has one final integration owner.	bun run --cwd gui lint
139-H155	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/zh.ts	@@ -404 +422,6 @@ export const zh: Record<TKey, string> = {	rewrite	100	Ordinary locale/copy hunk has one final integration owner.	bun run --cwd gui lint
139-H156	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/zh.ts	@@ -549 +572,21 @@ export const zh: Record<TKey, string> = {	rewrite	100	Ordinary locale/copy hunk has one final integration owner.	bun run --cwd gui lint
139-H157	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/zh.ts	@@ -552,0 +596 @@ export const zh: Record<TKey, string> = {	rewrite	100	Ordinary locale/copy hunk has one final integration owner.	bun run --cwd gui lint
139-H158	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/zh.ts	@@ -560 +604 @@ export const zh: Record<TKey, string> = {	rewrite	100	Ordinary locale/copy hunk has one final integration owner.	bun run --cwd gui lint
139-H159	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/zh.ts	@@ -572 +615,0 @@ export const zh: Record<TKey, string> = {	rewrite	100	Ordinary locale/copy hunk has one final integration owner.	bun run --cwd gui lint
139-H160	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/i18n/zh.ts	@@ -574,0 +618,243 @@ export const zh: Record<TKey, string> = {	rewrite-fanout	003/LOCALE	Large mixed locale hunk is accounted only by the key-prefix sub-ledger.	bun run --cwd gui lint
139-H161	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/icons.tsx	@@ -14,0 +15,7 @@ export const IconList = (p: P) => (<svg {...S(p)}><path d="M8 6h13M8 12h13M8 18h	rewrite	080	Introduce workspace route, navigation and rail shell only.	bun run --cwd gui lint && bun run --cwd gui build
139-H162	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/icons.tsx	@@ -26,0 +34,18 @@ export const IconSearch = (p: P) => (<svg {...S(p)}><circle cx="11" cy="11" r="7	rewrite	080	Introduce workspace route, navigation and rail shell only.	bun run --cwd gui lint && bun run --cwd gui build
139-H163	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/icons.tsx	@@ -42,0 +68,15 @@ export const IconSparkle = (p: P) => (<svg {...S(p)}><path d="M12 3v18M5.6 5.6l1	rewrite	080	Introduce workspace route, navigation and rail shell only.	bun run --cwd gui lint && bun run --cwd gui build
139-H164	139	d209dfd5dfdf6286c53fafd45d9cb3475696eab8	gui/src/pages/Providers.tsx	@@ -2,0 +3 @@ import AddProviderModal from "../components/AddProviderModal";	rewrite	080	Imports, route props and workspace shell ownership.	bun run --cwd gui lint && bun run --cwd gui build
